39336	10.054373	1.138351	2
65230	9.972470	0.881876	1
2463	2.335785	1.366145	0
27353	11.375155	1.528626	2
16191	0.000000	0.605619	0
12258	4.126787	0.357501	0
42377	6.319522	1.058602	1
25607	8.680527	0.086955	2
77450	14.856391	1.129823	1
58732	2.454285	0.222380	1
46426	7.292202	0.548607	2
32688	8.745137	0.857348	2
64890	8.579001	0.683048	1
8554	2.507302	0.869177	0
28861	11.415476	1.505466	2
42050	4.838540	1.680892	1
32193	10.339507	0.583646	2
64895	6.573742	1.151433	1
2355	6.539397	0.462065	0
0	2.209159	0.723567	0
70406	11.196378	0.836326	1
57399	4.229595	0.128253	1
41732	9.505944	0.005273	2
11429	8.652725	1.348934	2
75270	17.101108	0.490712	1
5459	7.871839	0.717662	0
73520	8.262131	1.361646	1
40279	9.015635	1.658555	2
21540	9.215351	0.806762	2
17694	6.375007	0.033678	0
22329	2.262014	1.022169	1
46570	5.677110	0.709469	1
42403	11.293017	0.207976	2
33654	6.590043	1.353117	1
9171	4.711960	0.194167	0
28122	8.768099	1.108041	2
34095	11.502519	0.545097	2
1774	4.682812	0.578112	0
40131	12.446578	0.300754	2
13994	12.908384	1.657722	2
77064	12.601108	0.974527	1
11210	3.929456	0.025466	0
6122	9.751503	1.182050	2
15341	3.043767	0.888168	0
44373	4.391522	0.807100	1
28454	11.695276	0.679015	2
63771	7.879742	0.154263	1
9217	5.613163	0.933632	0
69076	9.140172	0.851300	1
24489	4.258644	0.206892	1
16871	6.799831	1.221171	0
39776	8.752758	0.484418	2
5901	1.123033	1.180352	0
40987	10.833248	1.585426	2
7479	3.051618	0.026781	0
38768	5.308409	0.030683	2
4933	1.841792	0.028099	0
32311	2.261978	1.605603	1
26501	11.573696	1.061347	2
37433	8.038764	1.083910	2
23503	10.734007	0.103715	2
68607	9.661909	0.350772	1
27742	9.005850	0.548737	2
11303	0.000000	0.539131	0
0	5.757140	1.062373	0
32729	9.164656	1.624565	2
24619	1.318340	1.436243	1
42414	14.075597	0.695934	2
20210	10.107550	1.308398	2
33225	7.960293	1.219760	2
54483	6.317292	0.018209	1
18475	12.664194	0.595653	2
33926	2.906644	0.581657	1
43865	2.388241	0.913938	1
26547	6.024471	0.486215	2
44404	7.226764	1.255329	2
16674	4.183997	1.275290	0
8123	11.850211	1.096981	2
42747	11.661797	1.167935	2
56054	3.574967	0.494666	1
10933	0.000000	0.107475	0
18121	7.937657	0.904799	2
11272	3.365027	1.014085	0
16297	0.000000	0.367491	0
28168	13.860672	1.293270	2
40963	10.306714	1.211594	2
31685	7.228002	0.670670	2
55164	4.508740	1.036192	1
17595	0.366328	0.163652	0
1862	3.299444	0.575152	0
57087	0.573287	0.607915	1
63082	9.183738	0.012280	1
51213	7.842646	1.060636	2
6487	4.750964	0.558240	0
4805	11.438702	1.556334	2
30302	8.243063	1.122768	2
68680	7.949017	0.271865	1
17591	7.875477	0.227085	0
74391	9.569087	0.364856	1
37217	7.750103	0.869094	2
42814	0.000000	1.515293	1
14738	3.396030	0.633977	0
19896	11.916091	0.025294	2
14673	0.460758	0.689586	0
32011	13.087566	0.476002	2
58736	4.589016	1.672600	1
54744	8.397217	1.534103	1
29482	5.562772	1.689388	1
27698	10.905159	0.619091	2
11443	1.311441	1.169887	0
56117	10.647170	0.980141	2
39514	0.000000	0.481918	1
26627	8.503025	0.830861	2
16525	0.436880	1.395314	0
24368	6.127867	1.102179	1
22160	12.112492	0.359680	2
6030	1.264968	1.141582	0
6468	6.067568	1.327047	0
22945	8.010964	1.681648	2
18520	3.791084	0.304072	0
34914	11.773195	1.262621	2
6121	8.339588	1.443357	0
38063	2.563092	1.464013	1
23410	5.954216	0.953782	1
35073	9.288374	0.767318	2
52914	3.976796	1.043109	1
16801	8.585227	1.455708	2
9533	1.271946	0.796506	0
16721	0.000000	0.242778	0
5832	0.000000	0.089749	0
44591	11.521298	0.300860	2
10143	1.139447	0.415373	0
21609	5.699090	1.391892	0
23817	2.449378	1.322560	1
15640	0.000000	1.228380	0
8847	3.168365	0.053993	0
50939	10.428610	1.126257	2
28521	2.943070	1.446816	1
32901	10.441348	0.975283	2
42850	12.478764	1.628726	2
13499	5.856902	0.363883	0
40345	2.476420	0.096075	1
43547	1.826637	0.811457	1
70758	4.324451	0.328235	1
19780	1.376085	1.178359	0
44484	5.342462	0.394527	1
54462	11.835521	0.693301	2
20085	12.423687	1.424264	2
42291	12.161273	0.071131	2
47550	8.148360	1.649194	2
11938	1.531067	1.549756	0
40699	3.200912	0.309679	1
70908	8.862691	0.530506	1
73989	6.370551	0.369350	1
11872	2.468841	0.145060	0
48463	11.054212	0.141508	2
15987	2.037080	0.715243	0
70036	13.364030	0.549972	1
32967	10.249135	0.192735	2
63249	10.464252	1.669767	1
42795	9.424574	0.013725	2
14459	4.458902	0.268444	0
19973	0.000000	0.575976	0
5494	9.686082	1.029808	2
67902	13.649402	1.052618	1
25621	13.181148	0.273014	2
27545	3.877472	0.401600	1
58656	1.413952	0.451380	1
7327	4.248986	1.430249	0
64555	8.779183	0.845947	1
8998	4.156252	0.097109	0
11752	5.580018	0.158401	0
76319	15.040440	1.366898	1
27665	12.793870	1.307323	2
67417	3.254877	0.669546	1
21808	10.725607	0.588588	2
15326	8.256473	0.765891	0
20057	8.033892	1.618562	2
79341	10.702532	0.204792	1
15636	5.062996	1.132555	0
35602	10.772286	0.668721	2
28544	1.892354	0.837028	1
57663	1.019966	0.372320	1
78727	15.546043	0.729742	1
68255	11.638205	0.409125	1
14964	3.427886	0.975616	0
21835	11.246174	1.475586	2
7487	0.000000	0.645045	0
8700	0.000000	1.424017	0
26226	8.242553	0.279069	2
65899	8.700060	0.101807	1
6543	0.812344	0.260334	0
46556	2.448235	1.176829	1
71038	13.230078	0.616147	1
47657	0.236133	0.340840	1
19600	11.155826	0.335131	2
37422	11.029636	0.505769	2
1363	2.901181	1.646633	0
26535	3.924594	1.143120	1
47707	2.524806	1.292848	1
38055	3.527474	1.449158	1
6286	3.384281	0.889268	0
10747	0.000000	1.107592	0
44883	11.898890	0.406441	2
56823	3.529892	1.375844	1
68086	11.442677	0.696919	1
70242	10.308145	0.422722	1
11409	8.540529	0.727373	0
67671	7.156949	1.691682	1
61238	0.720675	0.847574	1
17774	0.229405	1.038603	0
53376	3.399331	0.077501	1
30930	6.157239	0.580133	1
28987	1.239698	0.719989	1
13655	6.036854	0.016548	0
7227	5.258665	0.933722	0
40409	12.393001	1.571281	2
13605	9.627613	0.935842	0
26400	11.130453	0.597610	2
13491	8.842595	0.349768	2
30232	10.690010	1.456595	2
43253	5.714718	1.674780	2
55536	3.052505	1.335804	1
8807	0.000000	0.059025	0
25783	9.945307	1.287952	2
22812	2.719723	1.142148	1
77826	11.154055	1.608486	1
38172	2.687918	0.660836	1
31676	10.037847	0.962245	2
74038	12.404762	1.112080	1
44738	10.237305	0.633422	2
17410	4.745392	0.662520	0
5688	4.639461	1.569431	0
36642	3.149310	0.639669	1
29956	13.406875	1.639194	2
60350	6.068668	0.881241	1
23758	9.477022	0.899002	2
25780	3.897620	0.560201	0
11342	5.463615	1.203677	0
36109	3.369267	1.575043	1
14292	5.234562	0.825954	0
11160	0.000000	0.722170	0
23762	12.979069	0.504068	2
39567	5.376564	0.557476	1
25647	13.527910	1.586732	2
14814	2.196889	0.784587	0
73590	10.691748	0.007509	1
35187	1.659242	0.447066	1
49459	8.369667	0.656697	2
31657	13.157197	0.143248	2
6259	8.199667	0.908508	0
33101	4.441669	0.439381	2
27107	9.846492	0.644523	2
17824	0.019540	0.977949	0
43536	8.253774	0.748700	2
67705	6.038620	1.509646	1
35283	6.091587	1.694641	2
71308	8.986820	1.225165	1
31054	11.508473	1.624296	2
52387	8.807734	0.713922	2
40328	0.000000	0.816676	1
34844	8.889202	1.665414	2
11607	3.178117	0.542752	0
64306	7.013795	0.139909	1
32721	9.605014	0.065254	2
33170	1.230540	1.331674	1
37192	10.412811	0.890803	2
13089	0.000000	0.567161	0
66491	9.699991	0.122011	1
15941	0.000000	0.061191	0
4272	4.455293	0.272135	0
48812	3.020977	1.502803	1
28818	8.099278	0.216317	2
35394	1.157764	1.603217	1
71791	10.105396	0.121067	1
40668	11.230148	0.408603	2
39580	9.070058	0.011379	2
11786	0.566460	0.478837	0
19251	0.000000	0.487300	0
56594	8.956369	1.193484	2
54495	1.523057	0.620528	1
11844	2.749006	0.169855	0
45465	9.235393	0.188350	2
31033	10.555573	0.403927	2
16633	6.956372	1.519308	0
13887	0.636281	1.273984	0
52603	3.574737	0.075163	1
72000	9.032486	1.461809	1
68497	5.958993	0.023012	1
35135	2.435300	1.211744	1
26397	10.539731	1.638248	2
7313	7.646702	0.056513	0
91273	20.919349	0.644571	1
24743	1.424726	0.838447	1
31690	6.748663	0.890223	2
15432	2.289167	0.114881	0
58394	5.548377	0.402238	1
33962	6.057227	0.432666	1
31442	10.828595	0.559955	2
31044	11.318160	0.271094	2
29938	13.265311	0.633903	2
9875	0.000000	1.496715	0
51542	6.517133	0.402519	2
11878	4.934374	1.520028	0
69241	10.151738	0.896433	1
37776	2.425781	1.559467	1
68997	9.778962	1.195498	1
67416	12.219950	0.657677	1
59225	7.394151	0.954434	1
29138	8.518535	0.742546	2
5962	2.798700	0.662632	0
10847	0.637930	0.617373	0
70527	10.750490	0.097415	1
9610	0.625382	0.140969	0
64734	10.027968	0.282787	1
25941	9.817347	0.364197	2
2763	0.646828	1.266069	0
55601	3.347111	0.914294	1
31128	11.816892	0.193798	2
5181	0.000000	1.480198	0
69982	10.945666	0.993219	1
52440	10.244706	0.280539	2
57350	2.579801	1.149172	1
57869	2.630410	0.098869	1
56557	11.746200	1.695517	2
42342	8.104232	1.326277	2
15560	12.409743	0.790295	2
34826	12.167844	1.328086	2
8569	3.198408	0.299287	0
77623	16.055513	0.541052	1
78184	7.138659	0.158481	1
7036	4.831041	0.761419	0
69616	10.082890	1.373611	1
21546	10.066867	0.788470	2
36715	8.129538	0.329913	2
20522	3.012463	1.138108	0
42349	3.720391	0.845974	1
9037	0.773493	1.148256	0
26728	10.962941	1.037324	2
587	0.177621	0.162614	0
48915	3.085853	0.967899	1
9824	8.426781	0.202558	0
4135	1.825927	1.128347	0
9666	2.185155	1.010173	0
59333	7.184595	1.261338	1
36198	0.000000	0.116525	1
34909	8.901752	1.033527	2
47516	2.451497	1.358795	1
55807	3.213631	0.432044	1
14036	3.974739	0.723929	0
42856	9.601306	0.619232	2
64007	8.363897	0.445341	1
59428	6.381484	1.365019	1
13730	0.000000	1.403914	0
41740	9.609836	1.438105	2
63546	9.904741	0.985862	1
30417	7.185807	1.489102	2
69636	5.466703	1.216571	1
64660	0.000000	0.915898	1
14883	4.575443	0.535671	0
7965	3.277076	1.010868	0
68620	10.246623	1.239634	1
8738	2.341735	1.060235	0
7544	3.201046	0.498843	0
6377	6.066013	0.120927	0
36842	8.829379	0.895657	2
81046	15.833048	1.568245	1
67736	13.516711	1.220153	1
32492	0.664284	1.116755	1
39299	6.325139	0.605109	2
77289	8.677499	0.344373	1
33835	8.188005	0.964896	2
71890	9.414263	0.384030	1
32054	9.196547	1.138253	2
38579	10.202968	0.452363	2
55984	2.119439	1.481661	1
72694	13.635078	0.858314	1
42299	0.083443	0.701669	1
26635	9.149096	1.051446	2
8579	1.933803	1.374388	0
37302	14.115544	0.676198	2
22878	8.933736	0.943352	2
4364	2.661254	0.946117	0
4985	0.988432	1.305027	0
37068	2.063741	1.125946	1
41137	2.220590	0.690754	1
67759	6.424849	0.806641	1
11831	1.156153	1.613674	0
34502	3.032720	0.601847	1
4088	3.076828	0.952089	0
15199	0.000000	0.318105	0
17309	7.750480	0.554015	2
42816	10.958135	1.482500	2
43751	10.222018	0.488678	2
58335	2.367988	0.435741	1
75039	7.686054	1.381455	1
42878	11.464879	1.481589	2
42770	11.075735	0.089726	2
8848	3.543989	0.345853	0
31340	8.123889	1.282880	2
41413	4.331769	0.754467	2
12731	0.120865	1.211961	0
22447	6.116109	0.701523	2
33564	7.474534	0.505790	2
48907	8.819454	0.649292	2
8762	6.802144	0.615284	0
46696	12.666325	0.931960	2
36851	8.636180	0.399333	2
67639	11.730991	1.289833	1
171	8.132449	0.039062	0
26674	10.296589	1.496144	2
8739	7.583906	1.005764	0
66668	9.777806	0.496377	1
68732	8.833546	0.513876	1
69995	4.907899	1.518036	1
82008	8.362736	1.285939	1
25054	9.084726	1.606312	2
33085	14.164141	0.560970	2
41379	9.080683	0.989920	2
39417	6.522767	0.038548	2
12556	3.690342	0.462281	0
39432	3.563706	0.242019	1
38010	1.065870	1.141569	1
69306	6.683796	1.456317	1
38000	1.712874	0.243945	1
46321	13.109929	1.280111	2
66293	11.327910	0.780977	1
22730	4.545711	1.233254	1
5952	3.367889	0.468104	0
72308	8.326224	0.567347	1
60338	8.978339	1.442034	1
13301	5.655826	1.582159	0
27884	8.855312	0.570684	2
11188	6.649568	0.544233	0
56796	3.966325	0.850410	1
8571	1.924045	1.664782	0
4914	6.004812	0.280369	0
10784	0.000000	0.375849	0
39296	9.923018	0.092192	2
13113	2.389084	0.119284	0
70204	13.663189	0.133251	1
46813	11.434976	0.321216	2
11697	0.358270	1.292858	0
44183	9.598873	0.223524	2
2225	6.375275	0.608040	0
29066	11.580532	0.458401	2
4245	5.319324	1.598070	0
34379	4.324031	1.603481	1
44441	2.358370	1.273204	1
2022	0.000000	1.182708	0
26866	12.824376	0.890411	2
57070	1.587247	1.456982	1
32932	8.510324	1.520683	2
51967	10.428884	1.187734	2
44432	8.346618	0.042318	2
67066	7.541444	0.809226	1
17262	2.540946	1.583286	0
79728	9.473047	0.692513	1
14259	0.352284	0.474080	0
6122	0.000000	0.589826	0
76879	12.405171	0.567201	1
11426	4.126775	0.871452	0
2493	0.034087	0.335848	0
19910	1.177634	0.075106	0
10939	0.000000	0.479996	0
17716	0.994909	0.611135	0
31390	11.053664	1.180117	2
20375	0.000000	1.679729	0
26309	2.495011	1.459589	1
33484	11.516831	0.001156	2
45944	9.213215	0.797743	2
4249	5.332865	0.109288	0
6089	0.000000	1.689771	0
7513	0.000000	1.126053	0
27862	12.640062	1.690903	2
39038	2.693142	1.317518	1
19218	3.328969	0.268271	0
62911	7.193166	1.117456	1
77758	6.615512	1.521012	1
27940	8.000567	0.835341	2
2194	4.017541	0.512104	0
37072	13.245859	0.927465	2
15585	5.970616	0.813624	0
25577	11.668719	0.886902	2
8777	4.283237	1.272728	0
29016	10.742963	0.971401	2
21910	12.326672	1.592608	2
12916	0.000000	0.344622	0
10976	0.000000	0.922846	0
79065	10.602095	0.573686	1
36759	10.861859	1.155054	2
50011	1.229094	1.638690	1
1155	0.410392	1.313401	0
71600	14.552711	0.616162	1
30817	14.178043	0.616313	2
54559	14.136260	0.362388	1
29764	0.093534	1.207194	1
69100	10.929021	0.403110	1
47324	11.432919	0.825959	2
73199	9.134527	0.586846	1
44461	5.071432	1.421420	1
45617	11.460254	1.541749	2
28221	11.620039	1.103553	2
7091	4.022079	0.207307	0
6110	3.057842	1.631262	0
79016	7.782169	0.404385	1
18289	7.981741	0.929789	2
43679	4.601363	0.268326	1
22075	2.595564	1.115375	1
23535	10.049077	0.391045	2
25301	3.265444	1.572970	0
32256	11.780282	1.511014	2
36951	3.075975	0.286284	1
31290	1.795307	0.194343	1
38953	11.106979	0.202415	2
35257	5.994413	0.800021	1
25847	9.706062	1.012182	2
32680	10.582992	0.836025	2
62018	7.038266	1.458979	1
9074	0.023771	0.015314	0
33004	12.823982	0.676371	2
44588	3.617770	0.493483	1
32565	8.346684	0.253317	2
38563	6.104317	0.099207	1
75668	16.207776	0.584973	1
9069	6.401969	1.691873	0
53395	2.298696	0.559757	1
28631	7.661515	0.055981	2
71036	6.353608	1.645301	1
71142	10.442780	0.335870	1
37653	3.834509	1.346121	1
76839	10.998587	0.584555	1
9916	2.695935	1.512111	0
38889	3.356646	0.324230	1
39075	14.677836	0.793183	2
48071	1.551934	0.130902	1
7275	2.464739	0.223502	0
41804	1.533216	1.007481	1
35665	12.473921	0.162910	2
67956	6.491596	0.032576	1
41892	10.506276	1.510747	2
38844	4.380388	0.748506	1
74197	13.670988	1.687944	1
14201	8.317599	0.390409	0
3908	0.000000	0.556245	0
2459	0.000000	0.290218	0
32027	10.095799	1.188148	2
12870	0.860695	1.482632	0
9880	1.557564	0.711278	0
72784	10.072779	0.756030	1
17521	0.000000	0.431468	0
50283	7.140817	0.883813	2
33536	11.384548	1.438307	2
9452	3.214568	1.083536	0
37457	11.720655	0.301636	2
17724	6.374475	1.475925	2
43869	5.749684	0.198875	2
264	3.871808	0.552602	0
25736	8.336309	0.636238	2
39584	9.710442	1.503735	2
31246	1.532611	1.433898	1
49567	9.785785	0.984614	2
7052	2.633627	1.097866	0
35493	9.238935	0.494701	2
10986	1.205656	1.398803	0
49508	3.124909	1.670121	1
5734	7.935489	1.585044	0
65479	12.746636	1.560352	1
77268	10.732563	0.545321	1
28490	3.977403	0.766103	1
13546	4.194426	0.450663	0
37166	9.610286	0.142912	2
16381	4.797555	1.260455	0
10848	1.615279	0.093002	0
35405	4.614771	1.027105	1
15917	0.000000	1.369726	0
6131	0.608457	0.512220	0
67432	6.558239	0.667579	1
30354	12.315116	0.197068	2
69696	7.014973	1.494616	1
33481	8.822304	1.194177	2
43075	10.086796	0.570455	2
38343	7.241614	1.661627	2
14318	4.602395	1.511768	0
5367	7.434921	0.079792	0
37894	10.467570	1.595418	2
36172	9.948127	0.003663	2
40123	2.478529	1.568987	1
10976	5.938545	0.878540	0
12705	0.000000	0.948004	0
12495	5.559181	1.357926	0
35681	9.776654	0.535966	2
46202	3.092056	0.490906	1
11505	0.000000	1.623311	0
22834	4.459495	0.538867	1
49901	8.334306	1.646600	2
71932	11.226654	0.384686	1
13279	3.904737	1.597294	0
49112	7.038205	1.211329	2
77129	9.836120	1.054340	1
37447	1.990976	0.378081	1
62397	9.005302	0.485385	1
0	1.772510	1.039873	0
15476	0.458674	0.819560	0
40625	10.003919	0.231658	2
36706	0.520807	1.476008	1
28580	10.678214	1.431837	2
25862	4.425992	1.363842	1
63488	12.035355	0.831222	1
33944	10.606732	1.253858	2
30099	1.568653	0.684264	1
13725	2.545434	0.024271	0
36768	10.264062	0.982593	2
64656	9.866276	0.685218	1
14927	0.142704	0.057455	0
43231	9.853270	1.521432	2
66087	6.596604	1.653574	1
19806	2.602287	1.321481	0
41081	10.411776	0.664168	2
10277	7.083449	0.622589	0
7014	2.080068	1.254441	0
17275	0.522844	1.622458	0
31600	10.362000	1.544827	2
59956	3.412967	1.035410	1
42181	6.796548	1.112153	2
51743	4.092035	0.075804	1
5194	2.763811	1.564325	0
30832	12.547439	1.402443	2
7976	5.708052	1.596152	0
14602	4.558025	0.375806	0
41571	11.642307	0.438553	2
55028	3.222443	0.121399	1
5837	4.736156	0.029871	0
39808	10.839526	0.836323	2
20944	4.194791	0.235483	0
22146	14.936259	0.888582	2
42169	3.310699	1.521855	1
7010	2.971931	0.034321	0
3807	9.261667	0.537807	0
29241	7.791833	1.111416	2
52696	1.480470	1.028750	1
42545	3.677287	0.244167	1
24437	2.202967	1.370399	1
16037	5.796735	0.935893	0
8493	3.063333	0.144089	0
68080	11.233094	0.492487	1
59016	1.965570	0.005697	1
11810	8.616719	0.137419	0
68630	6.609989	1.083505	1
7629	1.712639	1.086297	0
71992	10.117445	1.299319	1
13398	0.000000	1.104178	0
26241	9.824777	1.346821	2
11160	1.653089	0.980949	0
76701	18.178822	1.473671	1
32174	6.781126	0.885340	2
45043	8.206750	1.549223	2
42173	10.081853	1.376745	2
69801	6.288742	0.112799	1
41737	3.695937	1.543589	1
46979	6.726151	1.069380	2
79267	12.969999	1.568223	1
4615	2.661390	1.531933	0
32907	7.072764	1.117386	2
37444	9.123366	1.318988	2
569	3.743946	1.039546	0
8723	2.341300	0.219361	0
6024	0.541913	0.592348	0
52252	2.310828	1.436753	1
8358	6.226597	1.427316	0
26166	7.277876	0.489252	2
18471	0.000000	0.389459	0
3386	7.218221	1.098828	0
41544	8.777129	1.111464	2
10480	2.813428	0.819419	0
5894	2.268766	1.412130	0
7273	6.283627	0.571292	0
22272	7.520081	1.626868	2
31369	11.739225	0.027138	2
10708	3.746883	0.877350	0
69364	12.089835	0.521631	1
37760	12.310404	0.259339	2
13004	0.000000	0.671355	0
37885	2.728800	0.331502	1
52555	10.814342	0.607652	2
38997	12.170268	0.844205	2
69698	6.698371	0.240084	1
11783	3.632672	1.643479	0
47636	10.059991	0.892361	2
15744	1.887674	0.756162	0
69058	8.229125	0.195886	1
33057	7.817082	0.476102	2
28681	12.277230	0.076805	2
34042	10.055337	1.115778	2
29928	3.596002	1.485952	1
9734	2.755530	1.420655	0
7344	7.780991	0.513048	0
7387	0.093705	0.391834	0
33957	8.481567	0.520078	2
9936	3.865584	0.110062	0
36094	9.683709	0.779984	2
39835	10.617255	1.359970	2
64486	7.203216	1.624762	1
0	7.601414	1.215605	0
39539	1.386107	1.417070	1
66972	9.129253	0.594089	1
15029	1.363447	0.620841	0
44909	3.181399	0.359329	1
38183	13.365414	0.217011	2
37372	4.207717	1.289767	1
0	4.088395	0.870075	0
17786	3.327371	1.142505	0
39055	1.303323	1.235650	1
37045	7.999279	1.581763	2
6435	2.217488	0.864536	0
72265	7.751808	0.192451	1
28152	14.149305	1.591532	2
25931	8.765721	0.152808	2
7538	3.408996	0.184896	0
1315	1.251021	0.112340	0
12292	6.160619	1.537165	0
49248	1.034538	1.585162	1
9025	0.000000	1.034635	0
13438	2.355051	0.542603	0
69683	6.614543	0.153771	1
25374	10.245062	1.450903	2
55264	3.467074	1.231019	1
38324	7.487678	1.572293	2
69643	4.624115	1.185192	1
44058	8.995957	1.436479	2
41316	11.564476	0.007195	2
29119	3.440948	0.078331	1
51656	1.673603	0.732746	1
3030	4.719341	0.699755	0
35695	10.304798	1.576488	2
1537	2.086915	1.199312	0
9083	6.338220	1.131305	0
47744	8.254926	0.710694	2
71372	16.067108	0.974142	1
37980	1.723201	0.310488	1
42385	3.785045	0.876904	1
22687	2.557561	0.123738	1
39512	9.852220	1.095171	2
11885	3.679147	1.557205	0
4944	9.789681	0.852971	0
73230	14.958998	0.526707	1
17585	11.182148	1.288459	2
68737	7.528533	1.657487	1
13818	5.253802	1.378603	0
31662	13.946752	1.426657	2
86686	15.557263	1.430029	1
43214	12.483550	0.688513	2
24091	2.317302	1.411137	1
52544	10.069724	0.766119	2
61861	5.792231	1.615483	1
47903	4.138435	0.475994	1
37190	12.929517	0.304378	2
6013	9.378238	0.307392	0
27223	8.361362	1.643204	2
69027	7.939406	1.325042	1
78642	10.735384	0.705788	1
30254	11.592723	0.286188	2
21704	10.098356	0.704748	2
34985	9.299025	0.545337	2
31316	11.158297	0.218067	2
76368	16.143900	0.558388	1
27953	10.971700	1.221787	2
152	0.000000	0.681478	0
9146	3.178961	1.292692	0
75346	17.625350	0.339926	1
26376	1.995833	0.267826	1
35255	10.640467	0.416181	2
19198	9.628339	0.985462	2
12518	4.662664	0.495403	0
25453	5.754047	1.382742	0
12530	0.000000	0.037146	0
62230	9.334332	0.198118	1
9517	3.846162	0.619968	0
71161	10.685084	0.678179	1
1593	4.752134	0.359205	0
33794	0.697630	0.966786	1
39710	10.365836	0.505898	2
16941	0.461478	0.352865	0
69209	11.339537	1.068740	1
4446	5.420280	0.127310	0
9347	3.469955	1.619947	0
55635	8.517067	0.994858	2
65889	8.306512	0.413690	1
10753	2.628690	0.444320	0
7055	0.000000	0.802985	0
7905	0.000000	1.170397	0
53447	7.298767	1.582346	2
9194	7.331319	1.277988	0
61914	9.392269	0.151617	1
15630	5.541201	1.180596	0
79194	15.149460	0.537540	1
12268	5.515189	0.250562	0
33682	7.728898	0.920494	2
26080	11.318785	1.510979	2
19119	3.574709	1.531514	0
30902	7.350965	0.026332	2
63039	7.122363	1.630177	1
51136	1.828412	1.013702	1
35262	10.117989	1.156862	2
42776	11.309897	0.086291	2
64191	8.342034	1.388569	1
15436	0.241714	0.715577	0
14402	10.482619	1.694972	0
6341	9.289510	1.428879	0
14113	4.269419	0.134181	0
6390	0.000000	0.189456	0
8794	0.817119	0.143668	0
43432	1.508394	0.652651	1
38334	9.359918	0.052262	2
34068	10.052333	0.550423	2
30819	11.111660	0.989159	2
22239	11.265971	0.724054	2
28725	10.383830	0.254836	2
57071	3.878569	1.377983	1
72420	13.679237	0.025346	1
28294	10.526846	0.781569	2
9896	0.000000	0.924198	0
65821	4.106727	1.085669	1
7645	8.118856	1.470686	0
71289	7.796874	0.052336	1
5128	2.789669	1.093070	0
13711	6.226962	0.287251	0
22240	10.169548	1.660104	2
15092	0.000000	1.370549	0
5017	7.513353	0.137348	0
10141	8.240793	0.099735	0
35570	14.612797	1.247390	2
46893	3.562976	0.445386	1
8178	3.230482	1.331698	0
55783	3.612548	1.551911	1
1148	0.000000	0.332365	0
10062	3.931299	0.487577	0
74124	14.752342	1.155160	1
66603	10.261887	1.628085	1
11893	2.787266	1.570402	0
50908	15.112319	1.324132	2
39891	5.184553	0.223382	2
65915	3.868359	0.128078	1
65678	3.507965	0.028904	1
62996	11.019254	0.427554	1
36851	3.812387	0.655245	1
36669	11.056784	0.378725	2
38876	8.826880	1.002328	2
26878	11.173861	1.478244	2
46246	11.506465	0.421993	2
12761	7.798138	0.147917	2
35282	10.155081	1.370039	2
68306	10.645275	0.693453	1
31262	9.663200	1.521541	2
34754	10.790404	1.312679	2
13408	2.810534	0.219962	0
30365	9.825999	1.388500	2
10709	1.421316	0.677603	0
24332	11.123219	0.809107	2
45517	13.402206	0.661524	2
6178	1.212255	0.836807	0
10639	1.568446	1.297469	0
29613	3.343473	1.312266	1
22392	5.400155	0.193494	1
51126	3.818754	0.590905	1
53644	7.973845	0.307364	2
